scenario,policy_type,model,indicator,quarter,impact
Financial Sector Development,structural,cge,inflation,14,0.0
Financial Sector Development,structural,cge,inflation,15,0.0
Financial Sector Development,structural,cge,inflation,16,0.0
Financial Sector Development,structural,cge,unemployment,0,0.0
Financial Sector Development,structural,cge,unemployment,1,-0.0033405631226386457
Financial Sector Development,structural,cge,unemployment,2,-0.8805334549165854
Financial Sector Development,structural,cge,unemployment,3,-1.0339201342544608
Financial Sector Development,structural,cge,unemployment,4,-2.1584088033678284
Financial Sector Development,structural,cge,unemployment,5,-2.4233062602363233
Financial Sector Development,structural,cge,unemployment,6,-2.9600183556602446
Financial Sector Development,structural,cge,unemployment,7,-2.8037260471023617
Financial Sector Development,structural,cge,unemployment,8,-2.426276844122392
Financial Sector Development,structural,cge,unemployment,9,-2.292229521451136
Financial Sector Development,structural,cge,unemployment,10,-2.4325863504054825
Financial Sector Development,structural,cge,unemployment,11,-2.50362294989109
Financial Sector Development,structural,cge,unemployment,12,-2.549523164658349
Financial Sector Development,structural,cge,unemployment,13,-2.840934192615938
Financial Sector Development,structural,cge,unemployment,14,-2.0344114415776904
Financial Sector Development,structural,cge,unemployment,15,-1.3515080958125474
Financial Sector Development,structural,cge,unemployment,16,-0.35711224901081834
Financial Sector Development,structural,cge,current_account,0,0.0
Financial Sector Development,structural,cge,current_account,1,0.0
Financial Sector Development,structural,cge,current_account,2,0.0
Financial Sector Development,structural,cge,current_account,3,0.0
Financial Sector Development,structural,cge,current_account,4,0.0
Financial Sector Development,structural,cge,current_account,5,0.0
Financial Sector Development,structural,cge,current_account,6,0.0
Financial Sector Development,structural,cge,current_account,7,0.0
Financial Sector Development,structural,cge,current_account,8,0.0
Financial Sector Development,structural,cge,current_account,9,0.0
Financial Sector Development,structural,cge,current_account,10,0.0
Financial Sector Development,structural,cge,current_account,11,0.0
Financial Sector Development,structural,cge,current_account,12,0.0
Financial Sector Development,structural,cge,current_account,13,0.0
Financial Sector Development,structural,cge,current_account,14,0.0
Financial Sector Development,structural,cge,current_account,15,0.0
Financial Sector Development,structural,cge,current_account,16,0.0
Financial Sector Development,structural,cge,government_debt,0,0.0
Financial Sector Development,structural,cge,government_debt,1,0.0
Financial Sector Development,structural,cge,government_debt,2,0.0
Financial Sector Development,structural,cge,government_debt,3,0.0
Financial Sector Development,structural,cge,government_debt,4,0.0
Financial Sector Development,structural,cge,government_debt,5,0.0
Financial Sector Development,structural,cge,government_debt,6,0.0
Financial Sector Development,structural,cge,government_debt,7,0.0
Financial Sector Development,structural,cge,government_debt,8,0.0
Financial Sector Development,structural,cge,government_debt,9,0.0
Financial Sector Development,structural,cge,government_debt,10,0.0
Financial Sector Development,structural,cge,government_debt,11,0.0
Financial Sector Development,structural,cge,government_debt,12,0.0
Financial Sector Development,structural,cge,government_debt,13,0.0
Financial Sector Development,structural,cge,government_debt,14,0.0
Financial Sector Development,structural,cge,government_debt,15,0.0
Financial Sector Development,structural,cge,government_debt,16,0.0
Financial Sector Development,structural,cge,trade_balance,0,0.0
Financial Sector Development,structural,cge,trade_balance,1,-0.028996689194551575
Financial Sector Development,structural,cge,trade_balance,2,0.37713885943955056
Financial Sector Development,structural,cge,trade_balance,3,0.8550820139058801
Financial Sector Development,structural,cge,trade_balance,4,0.9215883311878785
Financial Sector Development,structural,cge,trade_balance,5,1.2132788444180993
Financial Sector Development,structural,cge,trade_balance,6,1.2537680702468412
Financial Sector Development,structural,cge,trade_balance,7,1.440833079536674
Financial Sector Development,structural,cge,trade_balance,8,1.3633951464750784
Financial Sector Development,structural,cge,trade_balance,9,1.250071653102751
Financial Sector Development,structural,cge,trade_balance,10,1.387751301170963
Financial Sector Development,structural,cge,trade_balance,11,1.3328142365139415
Financial Sector Development,structural,cge,trade_balance,12,1.4478611387503415
Financial Sector Development,structural,cge,trade_balance,13,1.2273289916081895
Financial Sector Development,structural,cge,trade_balance,14,0.9467485966490946
Financial Sector Development,structural,cge,trade_balance,15,0.6082417237865552
Financial Sector Development,structural,cge,trade_balance,16,0.13681602684656036
Financial Sector Development,structural,cge,real_exchange_rate,0,0.0
Financial Sector Development,structural,cge,real_exchange_rate,1,0.0
Financial Sector Development,structural,cge,real_exchange_rate,2,0.0
Financial Sector Development,structural,cge,real_exchange_rate,3,0.0
Financial Sector Development,structural,cge,real_exchange_rate,4,0.0
Financial Sector Development,structural,cge,real_exchange_rate,5,0.0
Financial Sector Development,structural,cge,real_exchange_rate,6,0.0
Financial Sector Development,structural,cge,real_exchange_rate,7,0.0
Financial Sector Development,structural,cge,real_exchange_rate,8,0.0
Financial Sector Development,structural,cge,real_exchange_rate,9,0.0
Financial Sector Development,structural,cge,real_exchange_rate,10,0.0
Financial Sector Development,structural,cge,real_exchange_rate,11,0.0
Financial Sector Development,structural,cge,real_exchange_rate,12,0.0
Financial Sector Development,structural,cge,real_exchange_rate,13,0.0
Financial Sector Development,structural,cge,real_exchange_rate,14,0.0
Financial Sector Development,structural,cge,real_exchange_rate,15,0.0
Financial Sector Development,structural,cge,real_exchange_rate,16,0.0
Financial Sector Development,structural,dsge,gdp_growth,0,0.0
Financial Sector Development,structural,dsge,gdp_growth,1,0.13113253639496544
Financial Sector Development,structural,dsge,gdp_growth,2,0.6234982244908073
Financial Sector Development,structural,dsge,gdp_growth,3,1.490989774058583
Financial Sector Development,structural,dsge,gdp_growth,4,2.382079882091719
Financial Sector Development,structural,dsge,gdp_growth,5,2.5781835090730394
Financial Sector Development,structural,dsge,gdp_growth,6,2.5781878433654164
Financial Sector Development,structural,dsge,gdp_growth,7,3.0569121832939516
Financial Sector Development,structural,dsge,gdp_growth,8,2.842602768496368
Financial Sector Development,structural,dsge,gdp_growth,9,2.5160587621131727
Financial Sector Development,structural,dsge,gdp_growth,10,2.783235851506695
Financial Sector Development,structural,dsge,gdp_growth,11,2.51765772909751
Financial Sector Development,structural,dsge,gdp_growth,12,2.517047345057452
Financial Sector Development,structural,dsge,gdp_growth,13,2.703878039693433
Financial Sector Development,structural,dsge,gdp_growth,14,1.4748940154103414
Financial Sector Development,structural,dsge,gdp_growth,15,0.8646216922165594
Financial Sector Development,structural,dsge,gdp_growth,16,0.5115560922803832
Financial Sector Development,structural,dsge,inflation,0,0.0
Financial Sector Development,structural,dsge,inflation,1,0.0
Financial Sector Development,structural,dsge,inflation,2,0.0
Financial Sector Development,structural,dsge,inflation,3,0.0
Financial Sector Development,structural,dsge,inflation,4,0.0
Financial Sector Development,structural,dsge,inflation,5,0.0
Financial Sector Development,structural,dsge,inflation,6,0.0
Financial Sector Development,structural,dsge,inflation,7,0.0
Financial Sector Development,structural,dsge,inflation,8,0.0
Financial Sector Development,structural,dsge,inflation,9,0.0
Financial Sector Development,structural,dsge,inflation,10,0.0
Financial Sector Development,structural,dsge,inflation,11,0.0
Financial Sector Development,structural,dsge,inflation,12,0.0
Financial Sector Development,structural,dsge,inflation,13,0.0
Financial Sector Development,structural,dsge,inflation,14,0.0
Financial Sector Development,structural,dsge,inflation,15,0.0
Financial Sector Development,structural,dsge,inflation,16,0.0
Financial Sector Development,structural,dsge,unemployment,0,0.0
Financial Sector Development,structural,dsge,unemployment,1,-0.0026724504981109165
Financial Sector Development,structural,dsge,unemployment,2,-0.7044267639332683
Financial Sector Development,structural,dsge,unemployment,3,-0.8271361074035686
Financial Sector Development,structural,dsge,unemployment,4,-1.7267270426942622
Financial Sector Development,structural,dsge,unemployment,5,-1.9386450081890585
Financial Sector Development,structural,dsge,unemployment,6,-2.3680146845281955
Financial Sector Development,structural,dsge,unemployment,7,-2.2429808376818894
Financial Sector Development,structural,dsge,unemployment,8,-1.9410214752979136
Financial Sector Development,structural,dsge,unemployment,9,-1.8337836171609088
Financial Sector Development,structural,dsge,unemployment,10,-1.9460690803243859
Financial Sector Development,structural,dsge,unemployment,11,-2.0028983599128716
Financial Sector Development,structural,dsge,unemployment,12,-2.039618531726679
Financial Sector Development,structural,dsge,unemployment,13,-2.2727473540927505
Financial Sector Development,structural,dsge,unemployment,14,-1.6275291532621523
Financial Sector Development,structural,dsge,unemployment,15,-1.081206476650038
Financial Sector Development,structural,dsge,unemployment,16,-0.28568979920865467
Financial Sector Development,structural,dsge,current_account,0,0.0
Financial Sector Development,structural,dsge,current_account,1,0.0
Financial Sector Development,structural,dsge,current_account,2,0.0
Financial Sector Development,structural,dsge,current_account,3,0.0
Financial Sector Development,structural,dsge,current_account,4,0.0
Financial Sector Development,structural,dsge,current_account,5,0.0
Financial Sector Development,structural,dsge,current_account,6,0.0
Financial Sector Development,structural,dsge,current_account,7,0.0
Financial Sector Development,structural,dsge,current_account,8,0.0
Financial Sector Development,structural,dsge,current_account,9,0.0
Financial Sector Development,structural,dsge,current_account,10,0.0
Financial Sector Development,structural,dsge,current_account,11,0.0
Financial Sector Development,structural,dsge,current_account,12,0.0
Financial Sector Development,structural,dsge,current_account,13,0.0
Financial Sector Development,structural,dsge,current_account,14,0.0
Financial Sector Development,structural,dsge,current_account,15,0.0
Financial Sector Development,structural,dsge,current_account,16,0.0
Financial Sector Development,structural,dsge,government_debt,0,0.0
Financial Sector Development,structural,dsge,government_debt,1,0.0
Financial Sector Development,structural,dsge,government_debt,2,0.0
Financial Sector Development,structural,dsge,government_debt,3,0.0
Financial Sector Development,structural,dsge,government_debt,4,0.0
Financial Sector Development,structural,dsge,government_debt,5,0.0
Financial Sector Development,structural,dsge,government_debt,6,0.0
Financial Sector Development,structural,dsge,government_debt,7,0.0
Financial Sector Development,structural,dsge,government_debt,8,0.0
Financial Sector Development,structural,dsge,government_debt,9,0.0
Financial Sector Development,structural,dsge,government_debt,10,0.0
Financial Sector Development,structural,dsge,government_debt,11,0.0
Financial Sector Development,structural,dsge,government_debt,12,0.0
Financial Sector Development,structural,dsge,government_debt,13,0.0
Financial Sector Development,structural,dsge,government_debt,14,0.0
Financial Sector Development,structural,dsge,government_debt,15,0.0
Financial Sector Development,structural,dsge,government_debt,16,0.0
Financial Sector Development,structural,dsge,trade_balance,0,0.0
Financial Sector Development,structural,dsge,trade_balance,1,-0.02174751689591368
Financial Sector Development,structural,dsge,trade_balance,2,0.2828541445796629
Financial Sector Development,structural,dsge,trade_balance,3,0.64131151042941
Financial Sector Development,structural,dsge,trade_balance,4,0.6911912483909088
Financial Sector Development,structural,dsge,trade_balance,5,0.9099591333135744
Financial Sector Development,structural,dsge,trade_balance,6,0.9403260526851309
Financial Sector Development,structural,dsge,trade_balance,7,1.0806248096525053
Financial Sector Development,structural,dsge,trade_balance,8,1.0225463598563087
Financial Sector Development,structural,dsge,trade_balance,9,0.9375537398270631
Financial Sector Development,structural,dsge,trade_balance,10,1.0408134758782221
Financial Sector Development,structural,dsge,trade_balance,11,0.999610677385456
Financial Sector Development,structural,dsge,trade_balance,12,1.0858958540627561
Financial Sector Development,structural,dsge,trade_balance,13,0.9204967437061421
